Transaction_ID,Date,Date_Key,Store_ID,Product_ID,Quantity_Sold,Price_per_Unit,Total_Sale_Value,Discount_Percentage,Final_Sale_Value,Payment_Mode,Cashier_ID,Customer_ID
DMT106707,2025-01-04,448,STR23,PRD7788,12,249.77,2997.24,20,2397.79,UPI,EMP946,CUST6618
DMT106708,2025-05-14,239,STR21,PRD3126,11,485.1,5336.1,15,4535.69,Card,EMP790,CUST5614
DMT106709,2025-01-26,420,STR44,PRD5501,20,493.65,9873.0,5,9379.35,Card,EMP588,CUST8754
DMT106710,2023-09-28,72,STR33,PRD5375,12,392.23,4706.76,20,3765.41,Wallet,EMP413,CUST6031
DMT106711,2024-12-14,482,STR32,PRD8576,20,151.05,3021.0,15,2567.85,UPI,EMP869,CUST4435
DMT106712,2024-09-24,622,STR50,PRD6212,4,57.3,229.2,15,194.82,UPI,EMP753,CUST3801
DMT106713,2024-12-30,336,STR48,PRD2591,11,224.58,2470.38,5,2346.86,Cash,EMP415,CUST6837
DMT106714,2024-10-21,578,STR29,PRD4626,4,335.99,1343.96,0,1343.96,Cash,EMP930,CUST6331
DMT106715,2023-11-23,130,STR6,PRD4683,13,271.02,3523.26,10,3170.93,UPI,EMP554,CUST8335
DMT106716,2024-01-20,447,STR25,PRD1296,15,12.73,190.95,0,190.95,Wallet,EMP483,CUST6796
DMT106717,2025-05-30,642,STR40,PRD6318,13,472.07,6136.91,20,4909.53,UPI,EMP533,CUST6126
DMT106718,2024-06-01,539,STR19,PRD4621,3,51.92,155.76,15,132.4,Card,EMP868,CUST4897
DMT106719,2024-07-15,114,STR30,PRD2044,14,444.42,6221.88,5,5910.79,Wallet,EMP843,CUST9670
DMT106720,2025-03-21,305,STR41,PRD5715,14,476.52,6671.28,20,5337.02,Wallet,EMP861,CUST4754
DMT106721,2023-08-28,13,STR10,PRD8547,5,492.86,2464.3,5,2341.09,Cash,EMP334,CUST6936
DMT106722,2023-08-31,445,STR11,PRD7893,19,278.22,5286.18,0,5286.18,Cash,EMP500,CUST1511
DMT106723,2025-04-06,181,STR41,PRD6386,13,207.38,2695.94,20,2156.75,UPI,EMP450,CUST8136
DMT106724,2025-01-03,326,STR22,PRD9871,12,45.5,546.0,0,546.0,Wallet,EMP227,CUST6643
DMT106725,2024-03-03,623,STR27,PRD7374,18,212.13,3818.34,15,3245.59,Card,EMP972,CUST5136
DMT106726,2024-11-14,77,STR41,PRD8792,13,475.76,6184.88,15,5257.15,Wallet,EMP615,CUST2178
DMT106727,2025-04-10,348,STR40,PRD1205,7,78.72,551.04,20,440.83,Wallet,EMP322,CUST4093
DMT106728,2024-03-09,557,STR37,PRD6618,13,219.53,2853.89,15,2425.81,Cash,EMP902,CUST1494
DMT106729,2024-03-09,557,STR26,PRD6580,2,385.95,771.9,10,694.71,Cash,EMP895,CUST8724
DMT106730,2025-06-24,485,STR5,PRD6237,5,153.81,769.05,20,615.24,UPI,EMP580,CUST5491
DMT106731,2025-01-24,102,STR6,PRD6674,12,473.87,5686.44,15,4833.47,Card,EMP124,CUST5117
DMT106732,2024-12-09,636,STR11,PRD8280,8,251.29,2010.32,10,1809.29,Wallet,EMP410,CUST5069
DMT106733,2023-12-28,268,STR22,PRD3486,13,349.37,4541.81,15,3860.54,Card,EMP569,CUST3089
DMT106734,2024-01-04,508,STR15,PRD8568,17,283.66,4822.22,10,4340.0,Cash,EMP143,CUST8945
DMT106735,2024-10-28,30,STR21,PRD9175,16,210.14,3362.24,0,3362.24,Cash,EMP826,CUST3165
DMT106736,2024-07-30,23,STR21,PRD4451,7,45.67,319.69,0,319.69,UPI,EMP267,CUST1043
DMT106737,2024-08-22,15,STR42,PRD9720,5,403.58,2017.9,20,1614.32,UPI,EMP297,CUST4043
DMT106738,2023-09-04,692,STR19,PRD3785,2,489.93,979.86,5,930.87,Wallet,EMP984,CUST3240
DMT106739,2024-11-05,91,STR46,PRD7390,20,253.53,5070.6,10,4563.54,Card,EMP564,CUST4040
DMT106740,2024-01-10,65,STR18,PRD5189,5,235.77,1178.85,10,1060.97,Cash,EMP881,CUST3022
DMT106741,2025-03-30,156,STR39,PRD7601,6,11.82,70.92,5,67.37,Wallet,EMP226,CUST3367
DMT106742,2023-07-22,58,STR42,PRD1528,11,124.88,1373.68,0,1373.68,UPI,EMP771,CUST4849
DMT106743,2023-10-09,318,STR26,PRD2287,9,166.52,1498.68,15,1273.88,Wallet,EMP804,CUST8419
DMT106744,2024-09-28,538,STR18,PRD8971,12,389.4,4672.8,10,4205.52,Cash,EMP266,CUST1135
DMT106745,2025-03-03,540,STR29,PRD6657,2,348.0,696.0,10,626.4,Wallet,EMP471,CUST4763
DMT106746,2024-03-29,16,STR50,PRD2361,18,331.51,5967.18,0,5967.18,Wallet,EMP123,CUST3557
DMT106747,2023-08-22,12,STR24,PRD4400,1,115.94,115.94,10,104.35,UPI,EMP485,CUST3260
DMT106748,2024-04-18,97,STR48,PRD9676,13,378.59,4921.67,15,4183.42,Card,EMP904,CUST9606
DMT106749,2023-11-30,528,STR38,PRD7048,20,234.47,4689.4,0,4689.4,Card,EMP621,CUST9217
DMT106750,2023-08-02,161,STR34,PRD5981,9,71.63,644.67,15,547.97,Card,EMP289,CUST9744
DMT106751,2024-01-20,447,STR29,PRD5781,1,420.85,420.85,0,420.85,Wallet,EMP213,CUST8764
DMT106752,2024-03-14,518,STR27,PRD6166,20,331.41,6628.2,10,5965.38,UPI,EMP850,CUST1969
DMT106753,2023-09-23,488,STR11,PRD8397,15,387.48,5812.2,5,5521.59,UPI,EMP240,CUST3965
DMT106754,2025-03-12,235,STR12,PRD8657,18,285.32,5135.76,20,4108.61,Card,EMP107,CUST8107
DMT106755,2025-04-08,429,STR2,PRD1484,15,308.71,4630.65,10,4167.59,Card,EMP324,CUST1497
DMT106756,2023-08-09,286,STR9,PRD3554,7,244.03,1708.21,0,1708.21,Card,EMP977,CUST1948
DMT106757,2024-01-17,563,STR47,PRD3731,18,446.61,8038.98,5,7637.03,Card,EMP476,CUST6769
DMT106758,2024-11-16,226,STR16,PRD6761,16,302.36,4837.76,20,3870.21,Cash,EMP626,CUST3276
DMT106759,2024-02-16,712,STR43,PRD8070,4,406.38,1625.52,15,1381.69,UPI,EMP222,CUST2001
DMT106760,2024-08-23,231,STR17,PRD7805,18,34.62,623.16,5,592.0,Card,EMP899,CUST7938
DMT106761,2023-09-01,163,STR48,PRD1383,7,110.83,775.81,15,659.44,Card,EMP346,CUST2878
DMT106762,2025-02-02,242,STR45,PRD5651,10,389.02,3890.2,15,3306.67,UPI,EMP889,CUST1499
DMT106763,2025-03-18,140,STR48,PRD9040,4,134.09,536.36,10,482.72,UPI,EMP731,CUST9589
DMT106764,2025-06-05,449,STR6,PRD4845,2,480.45,960.9,10,864.81,UPI,EMP744,CUST5706
DMT106765,2024-06-28,238,STR14,PRD7148,2,259.15,518.3,10,466.47,Card,EMP774,CUST2789
DMT106766,2024-10-06,444,STR11,PRD9807,1,55.04,55.04,15,46.78,Card,EMP555,CUST1396
DMT106767,2024-06-20,502,STR26,PRD3157,14,234.7,3285.8,15,2792.93,Cash,EMP734,CUST7321
DMT106768,2024-10-20,263,STR7,PRD7200,13,314.04,4082.52,20,3266.02,Wallet,EMP776,CUST9121
DMT106769,2024-01-18,193,STR7,PRD3023,11,439.78,4837.58,0,4837.58,Wallet,EMP438,CUST8764
DMT106770,2023-12-09,332,STR5,PRD2588,18,252.6,4546.8,20,3637.44,Wallet,EMP184,CUST8569
DMT106771,2024-04-12,523,STR31,PRD7483,10,297.0,2970.0,10,2673.0,UPI,EMP737,CUST6525
DMT106772,2024-12-20,643,STR36,PRD4576,17,75.65,1286.05,0,1286.05,Card,EMP912,CUST4082
DMT106773,2024-01-15,223,STR4,PRD4462,10,204.95,2049.5,10,1844.55,UPI,EMP978,CUST3285
DMT106774,2024-03-15,592,STR2,PRD2812,8,288.94,2311.52,5,2195.94,Wallet,EMP798,CUST4968
DMT106775,2024-10-27,183,STR50,PRD5740,19,145.4,2762.6,10,2486.34,Wallet,EMP542,CUST7436
DMT106776,2024-04-12,523,STR26,PRD3926,8,16.05,128.4,0,128.4,Cash,EMP749,CUST4140
DMT106777,2025-03-16,452,STR34,PRD3606,1,428.26,428.26,20,342.61,Cash,EMP286,CUST8935
DMT106778,2024-04-27,87,STR49,PRD7571,1,65.0,65.0,10,58.5,Cash,EMP819,CUST8709
DMT106779,2024-12-15,363,STR6,PRD7693,9,464.9,4184.1,15,3556.48,Cash,EMP370,CUST4367
DMT106780,2025-06-04,136,STR7,PRD6767,14,341.64,4782.96,5,4543.81,Card,EMP483,CUST7604
DMT106781,2024-11-25,707,STR17,PRD4567,2,34.3,68.6,15,58.31,Cash,EMP253,CUST5841
DMT106782,2024-07-23,491,STR40,PRD7851,8,258.27,2066.16,0,2066.16,Cash,EMP370,CUST3382
DMT106783,2024-06-11,535,STR10,PRD5569,11,385.06,4235.66,5,4023.88,Cash,EMP132,CUST2905
DMT106784,2024-04-28,325,STR6,PRD6233,14,147.76,2068.64,20,1654.91,Cash,EMP474,CUST8245
DMT106785,2023-11-24,173,STR42,PRD6950,1,72.27,72.27,10,65.04,Card,EMP470,CUST9952
DMT106786,2024-10-06,444,STR25,PRD2730,18,46.45,836.1,10,752.49,Card,EMP618,CUST6482
DMT106787,2024-07-01,108,STR20,PRD6206,20,135.82,2716.4,5,2580.58,Wallet,EMP679,CUST8721
DMT106788,2024-10-24,304,STR15,PRD9229,16,181.85,2909.6,20,2327.68,Wallet,EMP577,CUST3628
DMT106789,2025-06-22,634,STR16,PRD9775,2,192.58,385.16,20,308.13,Wallet,EMP277,CUST3773
DMT106790,2024-02-19,553,STR48,PRD9724,13,188.93,2456.09,5,2333.29,Cash,EMP338,CUST9434
DMT106791,2024-09-18,357,STR19,PRD7425,9,257.5,2317.5,5,2201.62,Wallet,EMP940,CUST1316
DMT106792,2023-08-15,399,STR29,PRD4688,19,66.73,1267.87,0,1267.87,Cash,EMP883,CUST5373
DMT106793,2024-02-18,312,STR41,PRD7618,8,234.54,1876.32,5,1782.5,Wallet,EMP471,CUST4661
DMT106794,2024-05-15,146,STR9,PRD9107,16,299.37,4789.92,5,4550.42,UPI,EMP709,CUST7488
DMT106795,2023-11-02,487,STR9,PRD8600,12,449.28,5391.36,20,4313.09,UPI,EMP164,CUST2470
DMT106796,2025-02-13,450,STR34,PRD5690,20,239.94,4798.8,20,3839.04,Cash,EMP909,CUST8192
DMT106797,2025-06-17,56,STR11,PRD8363,1,15.68,15.68,15,13.33,Wallet,EMP681,CUST5829
DMT106798,2024-11-30,638,STR2,PRD3571,10,139.26,1392.6,15,1183.71,Card,EMP782,CUST4067
DMT106799,2024-10-22,186,STR3,PRD3910,10,452.25,4522.5,20,3618.0,Wallet,EMP739,CUST4472
DMT106800,2024-09-07,695,STR43,PRD7554,15,232.85,3492.75,5,3318.11,Wallet,EMP625,CUST1868
DMT106801,2024-02-14,342,STR23,PRD5725,20,102.92,2058.4,10,1852.56,Wallet,EMP922,CUST9768
DMT106802,2024-05-20,213,STR21,PRD1054,2,422.22,844.44,5,802.22,UPI,EMP629,CUST8140
DMT106803,2023-09-11,600,STR31,PRD9727,11,180.28,1983.08,10,1784.77,Cash,EMP421,CUST2455
DMT106804,2024-02-21,646,STR30,PRD6473,18,193.76,3487.68,20,2790.14,Card,EMP894,CUST2353
DMT106805,2025-01-24,102,STR35,PRD8602,8,342.9,2743.2,10,2468.88,UPI,EMP466,CUST9560
DMT106806,2024-09-07,695,STR18,PRD3822,2,151.53,303.06,20,242.45,Card,EMP260,CUST1877
DMT106807,2025-05-02,262,STR36,PRD2610,9,486.39,4377.51,20,3502.01,UPI,EMP969,CUST9829
DMT106808,2024-12-09,636,STR29,PRD7280,16,398.0,6368.0,0,6368.0,Cash,EMP273,CUST2703
DMT106809,2025-03-27,730,STR9,PRD7850,1,392.11,392.11,20,313.69,Cash,EMP714,CUST8774
DMT106810,2024-04-26,126,STR45,PRD7852,5,168.65,843.25,15,716.76,Card,EMP259,CUST5905
DMT106811,2024-07-03,258,STR35,PRD7722,16,193.07,3089.12,15,2625.75,Card,EMP726,CUST6228
DMT106812,2024-05-23,374,STR12,PRD4094,17,161.03,2737.51,15,2326.88,Cash,EMP549,CUST6392
DMT106813,2024-03-19,177,STR38,PRD1475,19,438.29,8327.51,5,7911.13,UPI,EMP594,CUST3145
DMT106814,2025-03-27,730,STR39,PRD4673,1,337.52,337.52,20,270.02,Card,EMP905,CUST8364
DMT106815,2024-05-21,573,STR30,PRD3270,6,106.72,640.32,10,576.29,UPI,EMP134,CUST6243
DMT106816,2024-04-11,67,STR41,PRD9247,15,41.15,617.25,20,493.8,Card,EMP286,CUST4259
DMT106817,2025-01-30,7,STR48,PRD2319,14,171.6,2402.4,15,2042.04,Wallet,EMP473,CUST9123
DMT106818,2024-10-22,186,STR41,PRD7697,9,59.06,531.54,20,425.23,UPI,EMP745,CUST1159
DMT106819,2023-10-05,699,STR37,PRD1374,12,37.9,454.8,5,432.06,Card,EMP699,CUST1395
DMT106820,2025-06-30,150,STR28,PRD6325,4,297.98,1191.92,5,1132.32,Wallet,EMP912,CUST5118
DMT106821,2024-01-20,447,STR34,PRD5095,7,460.48,3223.36,10,2901.02,Cash,EMP664,CUST2816
DMT106822,2024-06-23,294,STR41,PRD3727,1,18.37,18.37,10,16.53,Wallet,EMP390,CUST1554
DMT106823,2024-05-13,121,STR41,PRD8731,2,73.07,146.14,5,138.83,Wallet,EMP463,CUST3839
DMT106824,2023-09-04,692,STR35,PRD2490,11,192.69,2119.59,15,1801.65,Wallet,EMP673,CUST4284
DMT106825,2023-12-14,653,STR20,PRD7066,2,246.96,493.92,15,419.83,Cash,EMP928,CUST4591
DMT106826,2023-11-25,509,STR23,PRD1372,4,127.68,510.72,5,485.18,Wallet,EMP427,CUST7334
DMT106827,2024-01-12,220,STR31,PRD7378,20,204.0,4080.0,15,3468.0,Card,EMP421,CUST3623
DMT106828,2024-10-07,562,STR35,PRD9377,18,293.61,5284.98,15,4492.23,UPI,EMP962,CUST7196
DMT106829,2023-12-03,10,STR15,PRD4162,11,31.12,342.32,5,325.2,Card,EMP391,CUST5692
DMT106830,2024-01-20,447,STR6,PRD3644,16,21.36,341.76,20,273.41,Card,EMP239,CUST2290
DMT106831,2024-11-28,498,STR29,PRD8500,11,436.22,4798.42,15,4078.66,Card,EMP261,CUST2125
DMT106832,2024-06-05,673,STR20,PRD7046,10,92.39,923.9,0,923.9,Cash,EMP961,CUST7424
DMT106833,2024-08-30,722,STR24,PRD4920,16,489.0,7824.0,0,7824.0,Cash,EMP138,CUST3062
DMT106834,2025-01-01,124,STR27,PRD3870,7,158.1,1106.7,15,940.7,Cash,EMP429,CUST9040
DMT106835,2023-08-21,433,STR17,PRD8736,18,86.16,1550.88,0,1550.88,Wallet,EMP401,CUST8724
DMT106836,2025-01-06,510,STR10,PRD4273,17,432.98,7360.66,15,6256.56,Cash,EMP846,CUST1810
DMT106837,2023-10-16,397,STR20,PRD6287,1,393.17,393.17,10,353.85,Cash,EMP614,CUST4997
DMT106838,2025-01-14,233,STR1,PRD3173,18,221.68,3990.24,5,3790.73,Wallet,EMP842,CUST4815
DMT106839,2024-08-13,178,STR1,PRD5800,10,493.23,4932.3,10,4439.07,Wallet,EMP563,CUST2163
DMT106840,2025-04-26,55,STR34,PRD2061,6,125.95,755.7,20,604.56,UPI,EMP282,CUST4669
DMT106841,2023-12-17,296,STR49,PRD1506,16,378.29,6052.64,10,5447.38,UPI,EMP960,CUST8002
DMT106842,2023-09-18,248,STR9,PRD4391,10,409.07,4090.7,10,3681.63,Wallet,EMP903,CUST5229
DMT106843,2024-07-03,258,STR23,PRD8555,1,282.47,282.47,5,268.35,Cash,EMP989,CUST1338
DMT106844,2025-01-06,510,STR19,PRD8523,13,336.54,4375.02,20,3500.02,Card,EMP915,CUST4995
DMT106845,2023-10-28,38,STR31,PRD5014,6,161.4,968.4,10,871.56,UPI,EMP691,CUST8074
DMT106846,2025-02-08,247,STR35,PRD8268,17,215.09,3656.53,10,3290.88,Wallet,EMP213,CUST6363
DMT106847,2025-02-08,247,STR1,PRD4963,6,66.23,397.38,0,397.38,UPI,EMP290,CUST8380
DMT106848,2025-01-03,326,STR45,PRD3897,17,207.63,3529.71,15,3000.25,Cash,EMP714,CUST2235
DMT106849,2024-12-17,90,STR32,PRD8559,11,481.84,5300.24,20,4240.19,Wallet,EMP616,CUST7937
DMT106850,2025-02-28,727,STR49,PRD9195,1,159.77,159.77,20,127.82,UPI,EMP772,CUST9645
DMT106851,2024-01-19,517,STR31,PRD2821,15,383.4,5751.0,20,4600.8,Cash,EMP805,CUST9509
DMT106852,2023-08-02,161,STR20,PRD6427,6,287.58,1725.48,10,1552.93,Wallet,EMP799,CUST9018
DMT106853,2024-01-31,313,STR1,PRD3609,12,307.5,3690.0,20,2952.0,Card,EMP676,CUST3419
DMT106854,2024-12-16,134,STR50,PRD5011,11,138.72,1525.92,5,1449.62,Cash,EMP511,CUST4629
DMT106855,2024-11-16,226,STR28,PRD8572,8,75.13,601.04,20,480.83,Card,EMP558,CUST2180
DMT106856,2024-01-13,298,STR19,PRD2144,6,397.09,2382.54,10,2144.29,Card,EMP344,CUST1492
DMT106857,2024-01-17,563,STR39,PRD1112,1,47.21,47.21,20,37.77,Card,EMP354,CUST2235
DMT106858,2024-04-30,51,STR15,PRD1529,12,141.23,1694.76,15,1440.55,Cash,EMP767,CUST1638
DMT106859,2024-07-10,655,STR1,PRD7657,5,414.38,2071.9,5,1968.31,UPI,EMP474,CUST2364
DMT106860,2024-08-24,265,STR36,PRD9515,18,160.72,2892.96,0,2892.96,Card,EMP792,CUST9883
DMT106861,2024-04-19,269,STR24,PRD8703,12,222.1,2665.2,20,2132.16,UPI,EMP985,CUST6712
DMT106862,2023-10-01,499,STR13,PRD7313,3,388.12,1164.36,20,931.49,Wallet,EMP803,CUST6776
DMT106863,2024-08-15,82,STR27,PRD2152,11,439.56,4835.16,15,4109.89,Wallet,EMP341,CUST5449
DMT106864,2024-01-05,701,STR36,PRD7833,12,269.98,3239.76,5,3077.77,Card,EMP566,CUST1184
DMT106865,2023-09-17,731,STR28,PRD5260,2,81.34,162.68,20,130.14,Cash,EMP129,CUST7141
DMT106866,2025-05-25,401,STR26,PRD9803,4,267.33,1069.32,10,962.39,Wallet,EMP964,CUST8944
DMT106867,2025-02-12,469,STR16,PRD2982,7,361.32,2529.24,10,2276.32,UPI,EMP747,CUST5250
DMT106868,2024-10-16,66,STR11,PRD9751,11,314.31,3457.41,10,3111.67,Cash,EMP538,CUST5693
DMT106869,2024-10-11,125,STR46,PRD1388,6,34.71,208.26,0,208.26,Cash,EMP864,CUST9454
DMT106870,2023-09-23,488,STR48,PRD8184,9,57.7,519.3,15,441.41,Card,EMP320,CUST8963
DMT106871,2024-05-04,246,STR42,PRD8877,15,426.5,6397.5,20,5118.0,Wallet,EMP249,CUST1374
DMT106872,2024-09-19,551,STR25,PRD1979,3,292.36,877.08,5,833.23,UPI,EMP311,CUST4613
DMT106873,2024-10-29,559,STR25,PRD5799,3,426.79,1280.37,20,1024.3,Cash,EMP152,CUST2406
DMT106874,2024-12-17,90,STR15,PRD7527,15,158.92,2383.8,10,2145.42,UPI,EMP103,CUST9143
DMT106875,2024-09-23,696,STR17,PRD1653,18,20.54,369.72,5,351.23,Cash,EMP741,CUST2597
DMT106876,2024-01-12,220,STR6,PRD6953,17,400.54,6809.18,0,6809.18,Wallet,EMP176,CUST8924
DMT106877,2025-01-14,233,STR28,PRD7544,16,71.12,1137.92,10,1024.13,UPI,EMP551,CUST5385
DMT106878,2023-09-26,529,STR41,PRD9381,12,176.93,2123.16,20,1698.53,Wallet,EMP187,CUST8922
DMT106879,2024-09-14,230,STR16,PRD8209,1,188.37,188.37,0,188.37,Wallet,EMP723,CUST5765
DMT106880,2024-04-17,664,STR34,PRD8021,12,118.84,1426.08,10,1283.47,Card,EMP980,CUST1365
DMT106881,2023-08-15,399,STR49,PRD3032,4,177.17,708.68,5,673.25,Card,EMP852,CUST8769
DMT106882,2023-08-03,378,STR40,PRD2697,7,32.7,228.9,0,228.9,Wallet,EMP462,CUST3991
DMT106883,2024-09-02,546,STR45,PRD3391,20,107.1,2142.0,10,1927.8,Card,EMP464,CUST4993
DMT106884,2024-08-30,722,STR44,PRD5300,4,336.48,1345.92,10,1211.33,Card,EMP996,CUST3335
DMT106885,2025-01-16,162,STR18,PRD2831,17,466.81,7935.77,10,7142.19,Wallet,EMP949,CUST9616
DMT106886,2024-10-05,368,STR19,PRD3768,9,169.96,1529.64,0,1529.64,Wallet,EMP588,CUST7062
DMT106887,2024-08-13,178,STR42,PRD7004,3,324.2,972.6,20,778.08,Cash,EMP913,CUST4323
DMT106888,2023-11-20,649,STR48,PRD7764,17,256.45,4359.65,15,3705.7,Card,EMP540,CUST4845
DMT106889,2024-04-05,198,STR35,PRD6567,1,19.98,19.98,15,16.98,UPI,EMP293,CUST8921
DMT106890,2025-04-07,431,STR18,PRD3325,12,18.87,226.44,15,192.47,Wallet,EMP235,CUST5070
DMT106891,2023-10-14,282,STR27,PRD4982,3,403.9,1211.7,5,1151.11,Card,EMP709,CUST7497
DMT106892,2024-04-12,523,STR13,PRD8906,10,161.5,1615.0,10,1453.5,UPI,EMP483,CUST3398
DMT106893,2024-01-26,480,STR5,PRD4442,4,437.06,1748.24,5,1660.83,UPI,EMP764,CUST4257
DMT106894,2024-06-18,599,STR12,PRD5333,5,359.46,1797.3,20,1437.84,UPI,EMP950,CUST1404
DMT106895,2024-03-07,155,STR9,PRD2591,1,256.7,256.7,10,231.03,Cash,EMP222,CUST6419
DMT106896,2023-10-03,568,STR19,PRD6407,1,295.03,295.03,15,250.78,Cash,EMP502,CUST8285
DMT106897,2024-11-14,77,STR8,PRD2213,16,441.85,7069.6,10,6362.64,Card,EMP974,CUST7574
DMT106898,2025-03-12,235,STR41,PRD8507,9,317.07,2853.63,0,2853.63,Cash,EMP523,CUST3472
DMT106899,2023-07-15,273,STR30,PRD9053,2,228.28,456.56,10,410.9,Cash,EMP229,CUST1821
DMT106900,2024-08-17,28,STR40,PRD5009,9,109.85,988.65,0,988.65,UPI,EMP172,CUST8570
DMT106901,2025-04-27,640,STR29,PRD5259,12,133.33,1599.96,10,1439.96,UPI,EMP996,CUST3729
DMT106902,2025-06-13,504,STR18,PRD6610,3,396.02,1188.06,5,1128.66,Card,EMP456,CUST7322
DMT106903,2023-12-21,567,STR45,PRD5838,11,150.87,1659.57,15,1410.63,UPI,EMP807,CUST7656
DMT106904,2023-09-07,436,STR40,PRD8285,14,70.1,981.4,15,834.19,Card,EMP533,CUST4973
DMT106905,2025-01-24,102,STR32,PRD6417,19,94.51,1795.69,0,1795.69,UPI,EMP750,CUST3001
DMT106906,2025-06-12,1,STR13,PRD8378,20,353.35,7067.0,5,6713.65,UPI,EMP967,CUST9734
DMT106907,2025-07-14,333,STR21,PRD5225,7,239.31,1675.17,10,1507.65,Card,EMP957,CUST6988
DMT106908,2025-02-21,427,STR2,PRD5510,7,246.89,1728.23,10,1555.41,Cash,EMP584,CUST9203
DMT106909,2024-02-15,338,STR10,PRD1585,5,130.29,651.45,15,553.73,Cash,EMP376,CUST6563
DMT106910,2024-08-06,495,STR4,PRD3294,16,390.41,6246.56,15,5309.58,Wallet,EMP915,CUST3837
DMT106911,2025-07-01,43,STR35,PRD3425,14,140.37,1965.18,15,1670.4,UPI,EMP670,CUST2659
DMT106912,2023-08-01,654,STR2,PRD9548,20,198.31,3966.2,5,3767.89,UPI,EMP856,CUST9537
DMT106913,2024-06-21,299,STR12,PRD5725,5,398.19,1990.95,0,1990.95,Wallet,EMP485,CUST8133
DMT106914,2024-02-20,212,STR7,PRD1425,13,126.41,1643.33,15,1396.83,Cash,EMP310,CUST3326
DMT106915,2025-02-15,164,STR19,PRD4621,18,156.53,2817.54,15,2394.91,UPI,EMP608,CUST7053
DMT106916,2023-11-13,591,STR18,PRD7076,19,144.74,2750.06,20,2200.05,UPI,EMP389,CUST4632
DMT106917,2025-06-05,449,STR9,PRD6942,19,31.17,592.23,20,473.78,UPI,EMP936,CUST6867
DMT106918,2024-03-08,442,STR46,PRD5771,9,220.21,1981.89,15,1684.61,UPI,EMP603,CUST7388
DMT106919,2023-09-19,179,STR29,PRD6024,15,196.33,2944.95,10,2650.46,Cash,EMP152,CUST4501
DMT106920,2025-03-27,730,STR47,PRD3593,8,268.38,2147.04,0,2147.04,UPI,EMP342,CUST5322
DMT106921,2025-07-01,43,STR1,PRD5992,17,257.96,4385.32,0,4385.32,UPI,EMP758,CUST9804
DMT106922,2023-12-07,254,STR15,PRD8787,15,72.18,1082.7,20,866.16,Card,EMP116,CUST9060
DMT106923,2023-09-10,629,STR6,PRD8206,20,152.34,3046.8,0,3046.8,Cash,EMP317,CUST5619
DMT106924,2023-11-04,32,STR10,PRD5831,7,220.02,1540.14,15,1309.12,Cash,EMP523,CUST4045
DMT106925,2024-11-13,410,STR1,PRD3530,2,480.34,960.68,10,864.61,Card,EMP502,CUST3191
DMT106926,2024-03-04,658,STR32,PRD3106,19,337.44,6411.36,0,6411.36,Cash,EMP349,CUST5166
DMT106927,2025-03-26,33,STR14,PRD3400,5,185.26,926.3,20,741.04,Card,EMP979,CUST4339
DMT106928,2024-10-12,465,STR22,PRD5789,12,185.68,2228.16,10,2005.34,Wallet,EMP628,CUST5785
DMT106929,2025-06-11,691,STR27,PRD7295,6,107.91,647.46,0,647.46,Cash,EMP537,CUST1939
DMT106930,2024-05-31,356,STR20,PRD5215,7,234.01,1638.07,15,1392.36,Wallet,EMP783,CUST4291
DMT106931,2023-08-20,42,STR32,PRD4734,20,117.8,2356.0,5,2238.2,Cash,EMP822,CUST5160
DMT106932,2023-10-30,457,STR24,PRD1458,2,443.55,887.1,5,842.75,Card,EMP155,CUST3335
DMT106933,2023-11-11,341,STR30,PRD4467,13,498.78,6484.14,10,5835.73,Wallet,EMP230,CUST7326
DMT106934,2025-06-30,150,STR45,PRD5963,2,179.06,358.12,15,304.4,Cash,EMP495,CUST3560
DMT106935,2024-02-28,99,STR3,PRD3430,12,327.54,3930.48,0,3930.48,UPI,EMP741,CUST7705
DMT106936,2024-02-10,489,STR22,PRD1197,14,148.68,2081.52,10,1873.37,Card,EMP623,CUST4631
DMT106937,2024-12-21,165,STR6,PRD5250,7,403.21,2822.47,0,2822.47,Cash,EMP565,CUST6031
DMT106938,2024-01-12,220,STR49,PRD6966,14,15.25,213.5,10,192.15,Card,EMP947,CUST5172
DMT106939,2024-01-31,313,STR10,PRD9332,2,54.83,109.66,0,109.66,Cash,EMP219,CUST5907
DMT106940,2025-01-19,31,STR4,PRD9467,15,65.04,975.6,0,975.6,Cash,EMP797,CUST4445
DMT106941,2023-10-11,222,STR18,PRD7649,3,443.55,1330.65,15,1131.05,Cash,EMP567,CUST1104
DMT106942,2025-03-19,145,STR50,PRD8814,5,130.81,654.05,0,654.05,UPI,EMP441,CUST5114
DMT106943,2025-01-27,367,STR26,PRD3791,10,236.56,2365.6,20,1892.48,Wallet,EMP614,CUST2826
DMT106944,2024-04-16,188,STR5,PRD6639,4,430.56,1722.24,5,1636.13,Wallet,EMP364,CUST1298
DMT106945,2024-11-26,244,STR35,PRD3553,7,130.37,912.59,20,730.07,Wallet,EMP120,CUST7071
DMT106946,2023-12-13,667,STR31,PRD9209,16,488.99,7823.84,5,7432.65,UPI,EMP441,CUST6050
DMT106947,2023-11-28,565,STR12,PRD6149,7,366.91,2568.37,5,2439.95,Card,EMP331,CUST6526
DMT106948,2023-09-06,18,STR13,PRD9574,20,303.51,6070.2,0,6070.2,Cash,EMP883,CUST9680
