Transaction_ID,Date,Date_Key,Store_ID,Product_ID,Quantity_Sold,Price_per_Unit,Total_Sale_Value,Discount_Percentage,Final_Sale_Value,Payment_Mode,Cashier_ID,Customer_ID,Day_of_Week,Is_Weekend,Supplier_ID,Product_Category,Product_Name,Brand,Customer_Age,Customer_Gender,Customer_City,Store_City,Store_Size_sqft,Store_Rating,Staff_Count,Inventory_Level
DMT107392,2024-06-09,360,STR42,PRD6712,11,157.27,1729.97,15,1470.47,Card,EMP796,CUST2565,Sunday,True,SUP273,Household,Charge,BrandD,26,Female,Contrerasside,East Catherine,4157,4.8,41,360
DMT107393,2024-04-24,196,STR2,PRD4648,6,140.66,843.96,10,759.56,UPI,EMP999,CUST4648,Wednesday,False,SUP266,Beverages,Black,BrandC,24,Male,Lisastad,Stephensfurt,4212,4.4,39,103
DMT107394,2023-09-15,343,STR50,PRD2509,5,247.07,1235.35,20,988.28,Card,EMP987,CUST9973,Friday,False,SUP270,Household,Whatever,BrandC,42,Male,Clarkstad,West Andreafurt,2938,4.8,37,908
DMT107395,2023-12-28,268,STR20,PRD7879,11,183.97,2023.67,15,1720.12,UPI,EMP111,CUST3100,Thursday,False,SUP227,Personal Care,Popular,BrandC,27,Male,Patrickport,Lake Michelle,2963,4.2,40,464
DMT107396,2024-02-21,646,STR11,PRD2086,18,120.76,2173.68,0,2173.68,Cash,EMP970,CUST8376,Wednesday,False,SUP226,Bakery,Career,BrandC,22,Female,Alvinfort,New Sheilaside,3625,3.4,20,946
DMT107397,2023-12-31,702,STR23,PRD2841,19,36.44,692.36,10,623.12,Card,EMP100,CUST4974,Sunday,True,SUP228,Dairy,Word,BrandC,32,Other,Port Matthew,Nathanstad,4227,3.9,50,576
DMT107398,2025-02-26,267,STR40,PRD8793,17,58.87,1000.79,0,1000.79,Card,EMP107,CUST4668,Wednesday,False,SUP254,Dairy,Light,BrandD,68,Female,New Lori,Fletcherside,4417,3.7,21,673
DMT107399,2024-12-19,422,STR29,PRD8609,15,368.34,5525.1,5,5248.84,Wallet,EMP645,CUST5573,Thursday,False,SUP215,Grocery,Service,BrandB,52,Other,Lake Gregory,Alexanderhaven,2441,3.2,34,510
DMT107400,2023-10-12,669,STR40,PRD7800,7,254.04,1778.28,20,1422.62,Wallet,EMP624,CUST1257,Thursday,False,SUP252,Beverages,Run,BrandD,30,Other,New James,Fletcherside,4417,3.7,21,673
DMT107401,2024-02-04,587,STR10,PRD9793,2,237.71,475.42,10,427.88,UPI,EMP655,CUST6496,Sunday,True,SUP256,Bakery,Matter,BrandB,64,Female,South Patrick,Johnview,2306,3.9,10,491
DMT107402,2023-08-15,399,STR29,PRD8215,16,212.04,3392.64,10,3053.38,Wallet,EMP866,CUST9831,Tuesday,False,SUP295,Grocery,Father,BrandC,29,Male,West Mitchellville,Alexanderhaven,2441,3.2,34,510
DMT107403,2024-07-30,23,STR3,PRD3202,7,355.86,2491.02,10,2241.92,Cash,EMP633,CUST7472,Tuesday,False,SUP275,Dairy,Magazine,BrandB,19,Other,Port Laura,Murrayburgh,1549,3.9,35,651
DMT107404,2025-03-16,452,STR15,PRD1011,6,344.59,2067.54,20,1654.03,Card,EMP768,CUST5004,Sunday,True,SUP207,Bakery,More,BrandD,38,Male,Madisonshire,Douglashaven,4091,4.3,48,935
DMT107405,2024-08-15,82,STR13,PRD6102,4,90.15,360.6,20,288.48,Card,EMP582,CUST6246,Thursday,False,SUP202,Bakery,Allow,BrandD,45,Male,North John,South Jason,4847,4.6,42,866
DMT107406,2024-04-07,9,STR44,PRD8802,14,318.33,4456.62,5,4233.79,UPI,EMP757,CUST5761,Sunday,True,SUP260,Beverages,Manage,BrandD,59,Female,North Kaylabury,Port Kristenshire,1728,3.4,16,982
DMT107407,2024-04-04,270,STR24,PRD8692,13,72.49,942.37,20,753.9,Wallet,EMP531,CUST8152,Thursday,False,SUP280,Bakery,Beyond,BrandA,44,Female,Wilsonmouth,New Cynthia,1941,3.9,23,119
DMT107408,2023-11-10,674,STR10,PRD5208,12,358.31,4299.72,10,3869.75,Cash,EMP405,CUST4034,Friday,False,SUP295,Grocery,Finally,BrandB,50,Other,South Tyler,Johnview,2306,3.9,10,491
DMT107409,2023-12-23,403,STR49,PRD3100,13,290.24,3773.12,5,3584.46,Card,EMP862,CUST5089,Saturday,True,SUP208,Bakery,Week,BrandD,40,Female,Port Carolfurt,West Kevin,3833,4.6,21,353
DMT107410,2025-05-17,386,STR47,PRD6290,19,294.69,5599.11,5,5319.15,Wallet,EMP906,CUST3283,Saturday,True,SUP210,Household,Stand,BrandD,41,Female,North John,North Matthew,4709,3.8,13,954
DMT107411,2024-11-12,617,STR6,PRD9847,4,401.5,1606.0,10,1445.4,Cash,EMP209,CUST7280,Tuesday,False,SUP294,Bakery,Occur,BrandA,54,Male,Kaitlinfurt,New Nicoleside,2544,3.5,16,850
DMT107412,2025-02-03,34,STR8,PRD6989,2,449.04,898.08,20,718.46,UPI,EMP415,CUST8034,Monday,False,SUP261,Dairy,Fact,BrandD,63,Female,Schroedertown,Shaneview,2310,4.0,49,117
DMT107413,2024-05-24,210,STR48,PRD2579,15,409.51,6142.65,10,5528.38,Wallet,EMP345,CUST3278,Friday,False,SUP256,Grocery,System,BrandA,43,Other,Crystalshire,Morrismouth,4904,3.5,19,263
DMT107414,2025-06-16,456,STR4,PRD8828,2,83.81,167.62,20,134.1,Wallet,EMP568,CUST5223,Monday,False,SUP290,Personal Care,Section,BrandA,18,Female,Bakerton,Lake Amanda,4567,4.5,33,422
DMT107415,2023-07-25,54,STR16,PRD9074,18,160.45,2888.1,20,2310.48,UPI,EMP555,CUST3494,Tuesday,False,SUP243,Household,Ask,BrandB,42,Male,Port Mary,Port Misty,2652,4.5,33,171
DMT107416,2024-02-22,390,STR40,PRD4215,13,393.81,5119.53,20,4095.62,Card,EMP269,CUST7957,Thursday,False,SUP265,Bakery,Provide,BrandC,30,Other,South Jeffreystad,Fletcherside,4417,3.7,21,673
DMT107417,2023-09-16,158,STR10,PRD3061,3,12.08,36.24,20,28.99,Card,EMP263,CUST7167,Saturday,True,SUP203,Dairy,Will,BrandC,27,Female,Robertmouth,Johnview,2306,3.9,10,491
DMT107418,2024-06-15,380,STR19,PRD4593,4,350.84,1403.36,0,1403.36,Card,EMP283,CUST4653,Saturday,True,SUP220,Dairy,Trial,BrandB,69,Female,Morganstad,North Michaelfurt,3569,4.3,48,821
DMT107419,2024-11-21,704,STR1,PRD9433,16,65.85,1053.6,15,895.56,Cash,EMP619,CUST1281,Thursday,False,SUP292,Beverages,Paper,BrandC,53,Other,Lake Jamesburgh,West Hannahland,4375,4.0,28,328
DMT107420,2024-09-06,219,STR22,PRD3126,3,431.28,1293.84,20,1035.07,Card,EMP477,CUST8347,Friday,False,SUP213,Beverages,Our,BrandD,54,Female,South Lance,Port Derrickmouth,4757,4.6,39,566
DMT107421,2024-04-30,51,STR45,PRD3336,7,73.61,515.27,10,463.74,Cash,EMP433,CUST5542,Tuesday,False,SUP268,Dairy,Research,BrandB,55,Female,Wrightport,New David,4975,3.2,39,208
DMT107422,2024-09-29,5,STR8,PRD4695,9,349.54,3145.86,5,2988.57,Cash,EMP539,CUST3156,Sunday,True,SUP267,Dairy,Agreement,BrandC,38,Other,East Anthonymouth,Shaneview,2310,4.0,49,117
DMT107423,2024-07-10,655,STR20,PRD2346,1,148.29,148.29,10,133.46,UPI,EMP907,CUST7311,Wednesday,False,SUP298,Dairy,Approach,BrandA,22,Female,West Jonathantown,Lake Michelle,2963,4.2,40,464
DMT107424,2025-03-19,145,STR29,PRD2553,5,140.19,700.95,20,560.76,Cash,EMP693,CUST7932,Wednesday,False,SUP225,Dairy,Hand,BrandA,44,Female,North Scottberg,Alexanderhaven,2441,3.2,34,510
DMT107425,2024-02-11,575,STR31,PRD7616,12,258.17,3098.04,10,2788.24,Card,EMP842,CUST4336,Sunday,True,SUP234,Bakery,Let,BrandA,19,Other,Williamtown,South Samantha,4972,3.6,19,837
DMT107426,2024-10-12,465,STR2,PRD5625,2,461.88,923.76,5,877.57,Card,EMP801,CUST4454,Saturday,True,SUP222,Grocery,Control,BrandC,21,Male,Lake Patrickmouth,Stephensfurt,4212,4.4,39,103
DMT107427,2025-01-24,102,STR22,PRD2724,1,178.8,178.8,5,169.86,UPI,EMP294,CUST9221,Friday,False,SUP284,Bakery,Study,BrandA,31,Male,South Sydneymouth,Port Derrickmouth,4757,4.6,39,566
DMT107428,2025-02-13,450,STR14,PRD5092,14,229.42,3211.88,20,2569.5,Card,EMP180,CUST2378,Thursday,False,SUP272,Personal Care,Whatever,BrandB,58,Male,North Michael,Lake Heatherland,3417,3.2,27,325
DMT107429,2024-10-13,481,STR48,PRD4706,9,398.56,3587.04,15,3048.98,Cash,EMP960,CUST3857,Sunday,True,SUP204,Bakery,Deep,BrandC,51,Other,Jonesbury,Morrismouth,4904,3.5,19,263
DMT107430,2023-10-07,375,STR35,PRD5106,6,40.18,241.08,10,216.97,Card,EMP873,CUST3426,Saturday,True,SUP227,Beverages,Effect,BrandD,50,Male,North Larryberg,Lake Brandiport,2883,3.7,18,231
DMT107431,2024-05-30,468,STR14,PRD4024,5,415.87,2079.35,0,2079.35,Card,EMP385,CUST9646,Thursday,False,SUP268,Household,Their,BrandB,41,Female,Muellermouth,Lake Heatherland,3417,3.2,27,325
DMT107432,2025-02-12,469,STR14,PRD5933,15,335.04,5025.6,5,4774.32,Wallet,EMP677,CUST1442,Wednesday,False,SUP201,Grocery,Significant,BrandD,44,Male,New Richard,Lake Heatherland,3417,3.2,27,325
DMT107433,2025-04-17,715,STR35,PRD6384,14,59.68,835.52,0,835.52,Card,EMP337,CUST1152,Thursday,False,SUP252,Personal Care,Reflect,BrandD,58,Male,South Jason,Lake Brandiport,2883,3.7,18,231
DMT107434,2023-11-16,209,STR34,PRD8571,9,475.55,4279.95,20,3423.96,UPI,EMP463,CUST4034,Thursday,False,SUP274,Household,Factor,BrandA,50,Other,South Tyler,Hernandezchester,3927,4.8,27,809
DMT107435,2024-11-27,73,STR49,PRD9518,8,326.7,2613.6,0,2613.6,UPI,EMP394,CUST4645,Wednesday,False,SUP247,Dairy,Science,BrandB,27,Female,North Robert,West Kevin,3833,4.6,21,353
DMT107436,2024-01-15,223,STR17,PRD9468,10,193.04,1930.4,0,1930.4,Card,EMP649,CUST8740,Monday,False,SUP211,Beverages,Sometimes,BrandD,22,Other,Princebury,Longberg,2249,5.0,16,345
DMT107437,2024-07-08,71,STR36,PRD5370,19,8.5,161.5,20,129.2,UPI,EMP671,CUST1903,Monday,False,SUP225,Household,Republican,BrandD,51,Male,East Martin,West Garyhaven,2128,4.5,37,250
DMT107438,2025-05-27,40,STR31,PRD3157,10,161.25,1612.5,0,1612.5,Cash,EMP173,CUST7718,Tuesday,False,SUP211,Grocery,Prevent,BrandD,40,Other,Lake Jadebury,South Samantha,4972,3.6,19,837
DMT107439,2024-10-15,703,STR40,PRD6373,14,276.29,3868.06,15,3287.85,Cash,EMP839,CUST1349,Tuesday,False,SUP277,Dairy,Plant,BrandD,38,Other,North Crystaltown,Fletcherside,4417,3.7,21,673
DMT107440,2025-04-20,584,STR47,PRD7914,11,419.72,4616.92,10,4155.23,Card,EMP145,CUST4202,Sunday,True,SUP288,Personal Care,Research,BrandA,43,Female,Amandamouth,North Matthew,4709,3.8,13,954
DMT107441,2023-10-25,111,STR10,PRD7140,5,290.48,1452.4,20,1161.92,Cash,EMP838,CUST2168,Wednesday,False,SUP214,Dairy,Face,BrandA,67,Other,New Tim,Johnview,2306,3.9,10,491
DMT107442,2024-11-18,29,STR45,PRD3379,14,446.51,6251.14,15,5313.47,UPI,EMP604,CUST5682,Monday,False,SUP211,Household,Piece,BrandC,69,Female,Wendyfurt,New David,4975,3.2,39,208
DMT107443,2023-11-05,414,STR45,PRD1560,12,203.93,2447.16,5,2324.8,Wallet,EMP305,CUST2087,Sunday,True,SUP262,Beverages,Truth,BrandA,48,Other,Mandyborough,New David,4975,3.2,39,208
DMT107444,2025-06-01,690,STR43,PRD7308,2,410.3,820.6,0,820.6,Card,EMP246,CUST8508,Sunday,True,SUP251,Beverages,Start,BrandC,57,Female,Mariafurt,Lake Stephaniehaven,4116,4.6,17,178
DMT107445,2024-01-01,710,STR2,PRD1786,11,158.51,1743.61,0,1743.61,Card,EMP574,CUST5018,Monday,False,SUP276,Dairy,Law,BrandD,46,Female,North Kelli,Stephensfurt,4212,4.4,39,103
DMT107446,2024-03-13,4,STR25,PRD4242,7,222.88,1560.16,0,1560.16,Wallet,EMP526,CUST5078,Wednesday,False,SUP228,Personal Care,Computer,BrandA,48,Male,New Anthonyberg,Port Johnathan,2931,3.3,30,1000
DMT107447,2024-08-18,657,STR38,PRD3984,10,203.33,2033.3,10,1829.97,Wallet,EMP982,CUST7382,Sunday,True,SUP213,Beverages,Approach,BrandB,44,Female,Steventown,Galvanfort,4762,3.6,31,442
DMT107448,2023-08-13,88,STR43,PRD1234,16,460.71,7371.36,20,5897.09,Wallet,EMP828,CUST2844,Sunday,True,SUP214,Beverages,Bill,BrandA,35,Male,North Kimberlybury,Lake Stephaniehaven,4116,4.6,17,178
DMT107449,2023-12-27,684,STR34,PRD3342,16,410.52,6568.32,15,5583.07,UPI,EMP971,CUST3621,Wednesday,False,SUP204,Beverages,Wrong,BrandC,29,Male,New David,Hernandezchester,3927,4.8,27,809
DMT107450,2024-06-24,435,STR3,PRD1558,9,473.32,4259.88,5,4046.89,Card,EMP173,CUST4837,Monday,False,SUP228,Grocery,Tv,BrandD,23,Other,Carrshire,Murrayburgh,1549,3.9,35,651
DMT107451,2025-06-17,56,STR17,PRD4896,3,377.16,1131.48,5,1074.91,Wallet,EMP705,CUST4564,Tuesday,False,SUP213,Beverages,Investment,BrandC,32,Other,Lake Samuel,Longberg,2249,5.0,16,345
DMT107452,2024-07-14,284,STR11,PRD3652,3,202.75,608.25,15,517.01,UPI,EMP791,CUST4306,Sunday,True,SUP281,Bakery,Quality,BrandD,50,Male,Carterborough,New Sheilaside,3625,3.4,20,946
DMT107453,2024-12-19,422,STR4,PRD7500,14,189.36,2651.04,0,2651.04,Wallet,EMP722,CUST9968,Thursday,False,SUP201,Grocery,Person,BrandC,54,Female,Ronaldburgh,Lake Amanda,4567,4.5,33,422
DMT107454,2024-10-20,263,STR19,PRD6284,1,239.55,239.55,20,191.64,UPI,EMP839,CUST2489,Sunday,True,SUP202,Grocery,Former,BrandC,68,Other,New Ravenburgh,North Michaelfurt,3569,4.3,48,821
DMT107455,2023-09-08,278,STR13,PRD1191,6,219.35,1316.1,20,1052.88,Cash,EMP141,CUST9978,Friday,False,SUP221,Dairy,Test,BrandA,38,Female,Mckinneyport,South Jason,4847,4.6,42,866
DMT107456,2024-09-24,622,STR45,PRD8877,17,203.43,3458.31,20,2766.65,Wallet,EMP342,CUST5209,Tuesday,False,SUP249,Grocery,Performance,BrandB,19,Male,New Jessica,New David,4975,3.2,39,208
DMT107457,2023-12-07,254,STR40,PRD8927,12,129.6,1555.2,0,1555.2,UPI,EMP558,CUST6624,Thursday,False,SUP260,Dairy,Fact,BrandC,26,Male,Fritzville,Fletcherside,4417,3.7,21,673
DMT107458,2025-06-29,520,STR18,PRD6634,19,486.47,9242.93,0,9242.93,Cash,EMP582,CUST5582,Sunday,True,SUP276,Beverages,Local,BrandB,59,Male,West Matthewburgh,Deniseland,3334,4.0,27,564
DMT107459,2024-06-15,380,STR4,PRD4076,12,28.2,338.4,10,304.56,Card,EMP562,CUST8237,Saturday,True,SUP272,Bakery,Early,BrandB,46,Male,Williamsshire,Lake Amanda,4567,4.5,33,422
DMT107460,2024-01-03,229,STR30,PRD7646,7,179.63,1257.41,0,1257.41,UPI,EMP352,CUST6755,Wednesday,False,SUP225,Household,Pull,BrandB,60,Female,Martinezfort,North Stephen,2384,3.9,44,811
DMT107461,2024-04-30,51,STR42,PRD8407,18,9.17,165.06,10,148.55,UPI,EMP190,CUST2330,Tuesday,False,SUP240,Beverages,Campaign,BrandA,41,Male,Joyfort,East Catherine,4157,4.8,41,360
DMT107462,2024-08-10,454,STR1,PRD4519,18,337.25,6070.5,10,5463.45,UPI,EMP199,CUST6514,Saturday,True,SUP288,Dairy,When,BrandC,63,Other,Martinview,West Hannahland,4375,4.0,28,328
DMT107463,2024-12-08,484,STR5,PRD8425,16,464.52,7432.32,20,5945.86,UPI,EMP109,CUST3584,Sunday,True,SUP259,Household,Majority,BrandB,42,Male,Wesleyton,West Rileymouth,2203,3.5,31,971
DMT107464,2024-08-23,231,STR25,PRD5305,11,425.68,4682.48,15,3980.11,Card,EMP912,CUST4951,Friday,False,SUP204,Bakery,Law,BrandD,20,Other,Matthewborough,Port Johnathan,2931,3.3,30,1000
DMT107465,2024-06-04,200,STR43,PRD9943,12,74.14,889.68,0,889.68,Card,EMP274,CUST9683,Tuesday,False,SUP214,Household,Prove,BrandB,29,Other,Caldwellstad,Lake Stephaniehaven,4116,4.6,17,178
DMT107466,2025-04-15,464,STR18,PRD8206,20,220.72,4414.4,20,3531.52,Wallet,EMP937,CUST6592,Tuesday,False,SUP285,Household,Purpose,BrandB,52,Female,Phillipchester,Deniseland,3334,4.0,27,564
DMT107467,2025-04-24,460,STR43,PRD2930,18,168.12,3026.16,15,2572.24,Wallet,EMP953,CUST8198,Thursday,False,SUP286,Dairy,Ahead,BrandA,55,Other,Manuelhaven,Lake Stephaniehaven,4116,4.6,17,178
DMT107468,2024-09-23,696,STR43,PRD5576,16,163.72,2619.52,10,2357.57,Wallet,EMP426,CUST3473,Monday,False,SUP257,Dairy,Score,BrandC,25,Male,South Jeffreyville,Lake Stephaniehaven,4116,4.6,17,178
DMT107469,2024-08-08,558,STR24,PRD9429,11,96.6,1062.6,0,1062.6,Card,EMP806,CUST6702,Thursday,False,SUP255,Household,Far,BrandC,60,Other,Ruizmouth,New Cynthia,1941,3.9,23,119
DMT107470,2024-06-29,377,STR7,PRD6527,19,248.05,4712.95,0,4712.95,Wallet,EMP930,CUST1344,Saturday,True,SUP289,Household,Billion,BrandC,48,Male,Christineview,North Jeffreyshire,3335,4.2,19,870
DMT107471,2023-11-12,641,STR2,PRD6525,6,35.7,214.2,10,192.78,UPI,EMP297,CUST7267,Sunday,True,SUP226,Grocery,Involve,BrandB,39,Female,Kathleenberg,Stephensfurt,4212,4.4,39,103
DMT107472,2024-08-28,647,STR19,PRD4052,2,288.75,577.5,20,462.0,UPI,EMP901,CUST8487,Wednesday,False,SUP210,Household,Technology,BrandD,59,Male,New Mandyview,North Michaelfurt,3569,4.3,48,821
DMT107473,2025-01-08,415,STR42,PRD5182,9,270.96,2438.64,15,2072.84,Card,EMP565,CUST2241,Wednesday,False,SUP286,Dairy,Common,BrandB,64,Female,East Teresa,East Catherine,4157,4.8,41,360
DMT107474,2024-01-26,480,STR25,PRD6586,3,250.08,750.24,10,675.22,Card,EMP775,CUST4680,Friday,False,SUP274,Personal Care,Ten,BrandD,19,Male,East John,Port Johnathan,2931,3.3,30,1000
DMT107475,2025-02-25,22,STR15,PRD8984,12,71.51,858.12,20,686.5,Cash,EMP426,CUST3321,Tuesday,False,SUP260,Household,Important,BrandA,69,Female,New Lori,Douglashaven,4091,4.3,48,935
DMT107476,2025-04-11,569,STR25,PRD9993,11,281.36,3094.96,5,2940.21,Wallet,EMP978,CUST3178,Friday,False,SUP252,Grocery,With,BrandC,56,Other,Port Melissaville,Port Johnathan,2931,3.3,30,1000
DMT107477,2025-02-02,242,STR33,PRD8476,6,246.39,1478.34,10,1330.51,Cash,EMP694,CUST4606,Sunday,True,SUP209,Personal Care,Across,BrandA,22,Female,North Scottview,Bellport,2236,3.9,11,542
DMT107478,2025-03-09,531,STR46,PRD2581,17,76.08,1293.36,10,1164.02,Wallet,EMP324,CUST8380,Sunday,True,SUP225,Bakery,Young,BrandA,46,Other,Lake Mark,North Brittanystad,3852,4.5,26,158
DMT107479,2025-07-09,20,STR7,PRD6609,6,183.49,1100.94,10,990.85,Wallet,EMP313,CUST1263,Wednesday,False,SUP266,Dairy,Significant,BrandC,22,Female,Mitchellberg,North Jeffreyshire,3335,4.2,19,870
DMT107480,2023-08-31,445,STR21,PRD9504,8,371.5,2972.0,20,2377.6,Wallet,EMP438,CUST1264,Thursday,False,SUP250,Personal Care,Condition,BrandB,57,Female,Kathybury,Lake Tiffany,4979,3.7,11,581
DMT107481,2024-04-24,196,STR32,PRD5306,2,75.16,150.32,10,135.29,Card,EMP656,CUST4902,Wednesday,False,SUP284,Household,During,BrandB,54,Male,Brandonville,West Joshua,4165,3.5,39,844
DMT107482,2024-03-23,275,STR39,PRD2034,4,7.45,29.8,5,28.31,Card,EMP421,CUST2713,Saturday,True,SUP273,Personal Care,Significant,BrandD,52,Other,Adamsborough,Lake Robertmouth,2847,3.2,27,439
DMT107483,2024-05-10,526,STR35,PRD6987,13,43.12,560.56,0,560.56,UPI,EMP217,CUST4929,Friday,False,SUP207,Grocery,Key,BrandD,38,Other,Port Bethany,Lake Brandiport,2883,3.7,18,231
DMT107484,2024-12-27,556,STR6,PRD7988,9,351.42,3162.78,0,3162.78,Card,EMP811,CUST6063,Friday,False,SUP294,Household,Ever,BrandA,47,Other,Port Jodiland,New Nicoleside,2544,3.5,16,850
DMT107485,2023-09-16,158,STR12,PRD1416,8,184.1,1472.8,10,1325.52,Cash,EMP455,CUST7414,Saturday,True,SUP248,Grocery,Benefit,BrandD,53,Other,South Lindaburgh,North John,2227,4.0,22,708
DMT107486,2024-03-10,455,STR13,PRD9901,1,25.09,25.09,5,23.84,Cash,EMP783,CUST6116,Sunday,True,SUP202,Bakery,Size,BrandD,38,Other,Blevinsburgh,South Jason,4847,4.6,42,866
DMT107487,2024-12-11,648,STR33,PRD3068,8,445.75,3566.0,0,3566.0,Cash,EMP169,CUST5777,Wednesday,False,SUP214,Beverages,Good,BrandC,28,Female,Wilsonton,Bellport,2236,3.9,11,542
DMT107488,2024-09-09,218,STR30,PRD2549,5,89.23,446.15,20,356.92,UPI,EMP740,CUST4726,Monday,False,SUP263,Personal Care,Travel,BrandA,65,Other,Port Derekstad,North Stephen,2384,3.9,44,811
DMT107489,2024-02-19,553,STR36,PRD4721,20,414.3,8286.0,10,7457.4,UPI,EMP402,CUST1163,Monday,False,SUP299,Household,To,BrandA,51,Female,New Peter,West Garyhaven,2128,4.5,37,250
DMT107490,2024-12-31,533,STR46,PRD8494,16,236.37,3781.92,0,3781.92,Cash,EMP688,CUST2369,Tuesday,False,SUP238,Household,Music,BrandB,35,Female,South Kimberlyport,North Brittanystad,3852,4.5,26,158
DMT107491,2024-09-01,708,STR2,PRD2820,15,341.32,5119.8,20,4095.84,Wallet,EMP380,CUST6390,Sunday,True,SUP220,Bakery,Defense,BrandB,57,Other,New Richard,Stephensfurt,4212,4.4,39,103
DMT107492,2024-03-18,78,STR3,PRD2970,9,324.45,2920.05,5,2774.05,Card,EMP140,CUST4716,Monday,False,SUP277,Beverages,Ok,BrandC,21,Male,Josephberg,Murrayburgh,1549,3.9,35,651
DMT107493,2024-02-17,364,STR16,PRD5844,10,218.74,2187.4,20,1749.92,UPI,EMP780,CUST4630,Saturday,True,SUP205,Grocery,Hospital,BrandD,38,Male,Lake Brady,Port Misty,2652,4.5,33,171
DMT107494,2024-07-24,570,STR34,PRD3069,10,344.36,3443.6,15,2927.06,Wallet,EMP120,CUST6495,Wednesday,False,SUP292,Grocery,Measure,BrandB,66,Female,New Christinahaven,Hernandezchester,3927,4.8,27,809
DMT107495,2023-11-23,130,STR20,PRD6695,8,22.18,177.44,10,159.7,Wallet,EMP606,CUST4677,Thursday,False,SUP249,Dairy,Hold,BrandC,30,Female,Jeanbury,Lake Michelle,2963,4.2,40,464
DMT107496,2025-01-15,317,STR22,PRD6030,8,193.05,1544.4,10,1389.96,Cash,EMP371,CUST4097,Wednesday,False,SUP216,Personal Care,Like,BrandC,42,Female,North Sophia,Port Derrickmouth,4757,4.6,39,566
DMT107497,2024-12-18,362,STR32,PRD8414,5,242.08,1210.4,20,968.32,UPI,EMP939,CUST3188,Wednesday,False,SUP274,Household,Day,BrandD,40,Female,Oliviabury,West Joshua,4165,3.5,39,844
DMT107498,2024-11-12,617,STR26,PRD8146,19,156.12,2966.28,0,2966.28,UPI,EMP541,CUST7940,Tuesday,False,SUP268,Bakery,Hand,BrandC,47,Female,Elijahland,Shepherdview,4221,4.7,10,163
DMT107499,2024-01-03,229,STR48,PRD2359,10,431.12,4311.2,15,3664.52,Cash,EMP991,CUST6911,Wednesday,False,SUP211,Bakery,Share,BrandD,69,Female,East Danfurt,Morrismouth,4904,3.5,19,263
DMT107500,2024-09-19,551,STR11,PRD9269,12,218.74,2624.88,20,2099.9,Cash,EMP970,CUST1641,Thursday,False,SUP232,Beverages,Fly,BrandB,56,Other,South Marymouth,New Sheilaside,3625,3.4,20,946
DMT107501,2024-07-07,612,STR2,PRD3991,15,294.16,4412.4,15,3750.54,UPI,EMP584,CUST1213,Sunday,True,SUP241,Beverages,Win,BrandA,47,Male,Port Johnburgh,Stephensfurt,4212,4.4,39,103
DMT107502,2023-11-30,528,STR23,PRD7513,17,126.65,2153.05,5,2045.4,Cash,EMP237,CUST2935,Thursday,False,SUP211,Personal Care,Ahead,BrandB,49,Other,Floresside,Nathanstad,4227,3.9,50,576
DMT107503,2024-06-08,670,STR44,PRD9370,14,401.05,5614.7,10,5053.23,Wallet,EMP332,CUST3857,Saturday,True,SUP205,Dairy,Still,BrandC,51,Other,Jonesbury,Port Kristenshire,1728,3.4,16,982
DMT107504,2024-01-14,476,STR23,PRD4192,16,48.42,774.72,10,697.25,UPI,EMP701,CUST9647,Sunday,True,SUP240,Household,Sound,BrandD,51,Female,Port Brianashire,Nathanstad,4227,3.9,50,576
DMT107505,2023-11-26,355,STR23,PRD3321,10,127.35,1273.5,0,1273.5,UPI,EMP569,CUST2156,Sunday,True,SUP274,Beverages,Hair,BrandB,42,Female,Mooreton,Nathanstad,4227,3.9,50,576
DMT107506,2024-08-25,396,STR41,PRD4634,2,101.02,202.04,10,181.84,Wallet,EMP891,CUST9278,Sunday,True,SUP248,Household,Visit,BrandA,21,Other,East Allen,Acostaberg,1915,3.9,13,837
DMT107507,2025-06-24,485,STR20,PRD1273,10,274.27,2742.7,10,2468.43,Wallet,EMP737,CUST6051,Tuesday,False,SUP216,Grocery,Look,BrandC,54,Female,Hochester,Lake Michelle,2963,4.2,40,464
DMT107508,2025-04-23,717,STR16,PRD4255,16,99.01,1584.16,0,1584.16,UPI,EMP932,CUST9737,Wednesday,False,SUP244,Beverages,At,BrandB,40,Other,East Deborahport,Port Misty,2652,4.5,33,171
DMT107509,2024-02-20,212,STR33,PRD6798,15,285.5,4282.5,10,3854.25,Cash,EMP953,CUST4636,Tuesday,False,SUP234,Beverages,Position,BrandD,66,Female,Lake Jefferystad,Bellport,2236,3.9,11,542
DMT107510,2024-12-13,706,STR18,PRD9611,5,449.39,2246.95,0,2246.95,Card,EMP634,CUST7348,Friday,False,SUP284,Dairy,Tend,BrandD,44,Female,North Reginaldfort,Deniseland,3334,4.0,27,564
DMT107511,2023-12-14,653,STR4,PRD3486,9,124.7,1122.3,20,897.84,Wallet,EMP649,CUST5909,Thursday,False,SUP238,Beverages,Parent,BrandD,69,Other,Timothystad,Lake Amanda,4567,4.5,33,422
DMT107512,2024-04-24,196,STR41,PRD9692,13,14.81,192.53,0,192.53,Wallet,EMP183,CUST6464,Wednesday,False,SUP274,Grocery,Mother,BrandC,25,Female,East Stephen,Acostaberg,1915,3.9,13,837
DMT107513,2025-04-15,464,STR17,PRD9602,9,44.1,396.9,20,317.52,UPI,EMP206,CUST2021,Tuesday,False,SUP203,Personal Care,Short,BrandD,19,Male,South Vanessa,Longberg,2249,5.0,16,345
